pcode_commune,commune,classe,pct_surface,source_id,source,limite_connue
HT0742,Port-a-Piment,Cultures agricoles moyennement denses,1.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0742,Port-a-Piment,Lits fluviaux et alluvions récentes,1.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0742,Port-a-Piment,Savanes avec présence d'autres,38.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0742,Port-a-Piment,Systèmes agroforestiers denses,22.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0742,Port-a-Piment,Urbain continu,0.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0111,Port-au-Prince,Affleurement de roches et sols nus,3.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0111,Port-au-Prince,Ports et aéroports,2.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0111,Port-au-Prince,Savanes avec présence d'autres,42.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0111,Port-au-Prince,Urbain continu,45.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0111,Port-au-Prince,Urbain discontinu,5.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Affleurement de roches et sols nus,1.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Cultures agricoles denses,10.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Cultures agricoles moyennement denses,44.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Lits fluviaux et alluvions récentes,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Paturage avec présence d'autres,8.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Plan d'eau,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Savanes,12.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Savanes avec présence d'autres,9.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Systèmes agroforestiers denses,12.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Urbain continu,0.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0911,Port-de-Paix,Zones à saline,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Cultures agricoles denses,16.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Cultures agricoles moyennement denses,5.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Forêts,0.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Lits fluviaux et alluvions récentes,3.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Mangroves,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Plages et dunes,0.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Plan d'eau,0.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Savanes avec présence d'autres,4.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Systèmes agroforestiers denses,78.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0352,Port-Margot,Zones humides,1.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0721,Port-Salut,Cultures agricoles moyennement denses,28.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0721,Port-Salut,Systèmes agroforestiers denses,77.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0312,Quartier Morin,Cultures agricoles denses,85.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0312,Quartier Morin,Cultures agricoles moyennement denses,2.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0312,Quartier Morin,Lits fluviaux et alluvions récentes,1.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0312,Quartier Morin,Mangroves,3.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0312,Quartier Morin,Systèmes agroforestiers denses,8.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0312,Quartier Morin,Urbain continu,0.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0312,Quartier Morin,Urbain discontinu,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0343,Ranquitte,Cultures agricoles denses,1.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0343,Ranquitte,Cultures agricoles moyennement denses,50.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0343,Ranquitte,Paturage avec présence d'autres,2.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0343,Ranquitte,Savanes avec présence d'autres,6.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0343,Ranquitte,Systèmes agroforestiers denses,39.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0743,Roche a Bateau,Affleurement de roches et sols nus,5.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0743,Roche a Bateau,Cultures agricoles denses,21.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0743,Roche a Bateau,Cultures agricoles moyennement denses,37.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0743,Roche a Bateau,Savanes avec présence d'autres,5.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0743,Roche a Bateau,Systèmes agroforestiers denses,38.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0832,Roseaux,Affleurement de roches et sols nus,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0832,Roseaux,Cultures agricoles denses,12.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0832,Roseaux,Cultures agricoles moyennement denses,5.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0832,Roseaux,Forêts,3.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0832,Roseaux,Lits fluviaux et alluvions récentes,0.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0832,Roseaux,Savanes avec présence d'autres,59.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0832,Roseaux,Systèmes agroforestiers denses,27.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0921,Saint-Louis du Nord,Cultures agricoles denses,24.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0921,Saint-Louis du Nord,Cultures agricoles moyennement denses,4.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0921,Saint-Louis du Nord,Lits fluviaux et alluvions récentes,1.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0921,Saint-Louis du Nord,Systèmes agroforestiers denses,70.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0921,Saint-Louis du Nord,Urbain continu,0.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Affleurement de roches et sols nus,4.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Carrières,0.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Cultures agricoles denses,21.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Cultures agricoles moyennement denses,10.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Forêts,0.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Mangroves,1.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Plages et dunes,0.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Plan d'eau,0.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Savanes,20.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Savanes avec présence d'autres,30.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Systèmes agroforestiers denses,12.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Urbain continu,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Urbain discontinu,0.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Zones humides,2.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0531,Saint-Marc,Zones à saline,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Affleurement de roches et sols nus,1.0,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Cultures agricoles denses,28.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Cultures agricoles moyennement denses,22.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Forêts,0.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Paturage avec présence d'autres,6.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Paturages dominants,0.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Savanes,4.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Savanes avec présence d'autres,23.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Systèmes agroforestiers denses,13.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Urbain continu,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0551,Saint-Michel de l'Attalaye,Urbain discontinu,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0341,Saint-Raphael,Affleurement de roches et sols nus,1.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0341,Saint-Raphael,Cultures agricoles denses,41.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0341,Saint-Raphael,Cultures agricoles moyennement denses,7.8,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0341,Saint-Raphael,Savanes,4.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0341,Saint-Raphael,Savanes avec présence d'autres,23.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0341,Saint-Raphael,Systèmes agroforestiers denses,22.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0341,Saint-Raphael,Urbain continu,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0722,Saint Jean du Sud,Cultures agricoles denses,0.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0722,Saint Jean du Sud,Cultures agricoles moyennement denses,26.5,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0722,Saint Jean du Sud,Mangroves,1.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0722,Saint Jean du Sud,Systèmes agroforestiers denses,98.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Affleurement de roches et sols nus,1.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Cultures agricoles denses,22.3,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Cultures agricoles moyennement denses,52.2,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Forêts,1.9,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Mangroves,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Savanes,0.7,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Savanes avec présence d'autres,10.6,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Systèmes agroforestiers denses,16.4,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
HT0732,Saint Louis du Sud,Urbain continu,0.1,SRC-035,"CNIGS via HaitiData (haitidata.org), téléchargé le 14/08/2026 — millésime 1998","Occupation du sol de 1998 : un quart de siècle — utile en tendance, pas en état des lieux. Échantillonnage ~330 m."
