pcode_commune,atmart_geo_id,nom_commune,famille,famille_libelle,objets_cartographies,source_id,source,millesime,limite_connue,date_extraction
HT0551,HTC-0551,Saint-Michel de l'Attalaye,sites,Sites et attractions,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0551,HTC-0551,Saint-Michel de l'Attalaye,plein_air,Plein air,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0551,HTC-0551,Saint-Michel de l'Attalaye,information,Information touristique,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0551,HTC-0551,Saint-Michel de l'Attalaye,restauration,Restauration et sorties,6,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0551,HTC-0551,Saint-Michel de l'Attalaye,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0551,HTC-0551,Saint-Michel de l'Attalaye,culture,Lieux de culture,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0551,HTC-0551,Saint-Michel de l'Attalaye,littoral,Littoral et balnéaire,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0551,HTC-0551,Saint-Michel de l'Attalaye,nature,Curiosités naturelles,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0552,HTC-0552,Marmelade,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0552,HTC-0552,Marmelade,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0611,HTC-0611,Hinche,hebergement,Hébergement,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0611,HTC-0611,Hinche,sites,Sites et attractions,5,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0611,HTC-0611,Hinche,restauration,Restauration et sorties,6,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0611,HTC-0611,Hinche,patrimoine,Patrimoine bâti,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0611,HTC-0611,Hinche,littoral,Littoral et balnéaire,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0611,HTC-0611,Hinche,nature,Curiosités naturelles,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0613,HTC-0613,Thomonde,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0614,HTC-0614,Cerca Carvajal,sites,Sites et attractions,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0614,HTC-0614,Cerca Carvajal,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0621,HTC-0621,Mirebalais,hebergement,Hébergement,8,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0621,HTC-0621,Mirebalais,restauration,Restauration et sorties,33,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0621,HTC-0621,Mirebalais,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0621,HTC-0621,Mirebalais,culture,Lieux de culture,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0622,HTC-0622,Saut d'Eau,hebergement,Hébergement,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0622,HTC-0622,Saut d'Eau,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0622,HTC-0622,Saut d'Eau,plein_air,Plein air,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0622,HTC-0622,Saut d'Eau,restauration,Restauration et sorties,11,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0622,HTC-0622,Saut d'Eau,patrimoine,Patrimoine bâti,4,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0623,HTC-0623,Boucan Carré,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0623,HTC-0623,Boucan Carré,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0623,HTC-0623,Boucan Carré,restauration,Restauration et sorties,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0631,HTC-0631,Lascahobas,hebergement,Hébergement,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0631,HTC-0631,Lascahobas,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0631,HTC-0631,Lascahobas,restauration,Restauration et sorties,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0631,HTC-0631,Lascahobas,patrimoine,Patrimoine bâti,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0632,HTC-0632,Belladère,hebergement,Hébergement,4,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0632,HTC-0632,Belladère,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0632,HTC-0632,Belladère,nature,Curiosités naturelles,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0711,HTC-0711,Les Cayes,hebergement,Hébergement,38,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0711,HTC-0711,Les Cayes,sites,Sites et attractions,11,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0711,HTC-0711,Les Cayes,information,Information touristique,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0711,HTC-0711,Les Cayes,restauration,Restauration et sorties,115,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0711,HTC-0711,Les Cayes,patrimoine,Patrimoine bâti,16,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0711,HTC-0711,Les Cayes,culture,Lieux de culture,6,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0711,HTC-0711,Les Cayes,littoral,Littoral et balnéaire,8,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0712,HTC-0712,Torbeck,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0712,HTC-0712,Torbeck,nature,Curiosités naturelles,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0713,HTC-0713,Chantal,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0713,HTC-0713,Chantal,restauration,Restauration et sorties,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0713,HTC-0713,Chantal,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0713,HTC-0713,Chantal,nature,Curiosités naturelles,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0714,HTC-0714,Camp-Perrin,hebergement,Hébergement,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0714,HTC-0714,Camp-Perrin,sites,Sites et attractions,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0714,HTC-0714,Camp-Perrin,information,Information touristique,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0714,HTC-0714,Camp-Perrin,restauration,Restauration et sorties,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0714,HTC-0714,Camp-Perrin,culture,Lieux de culture,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0714,HTC-0714,Camp-Perrin,nature,Curiosités naturelles,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0715,HTC-0715,Maniche,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0715,HTC-0715,Maniche,restauration,Restauration et sorties,5,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0715,HTC-0715,Maniche,nature,Curiosités naturelles,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0716,HTC-0716,Île à Vache,hebergement,Hébergement,11,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0716,HTC-0716,Île à Vache,sites,Sites et attractions,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0716,HTC-0716,Île à Vache,plein_air,Plein air,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0716,HTC-0716,Île à Vache,restauration,Restauration et sorties,8,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0716,HTC-0716,Île à Vache,littoral,Littoral et balnéaire,6,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0721,HTC-0721,Port-Salut,hebergement,Hébergement,11,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0721,HTC-0721,Port-Salut,restauration,Restauration et sorties,7,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0721,HTC-0721,Port-Salut,littoral,Littoral et balnéaire,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0721,HTC-0721,Port-Salut,nature,Curiosités naturelles,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0722,HTC-0722,Saint Jean du Sud,patrimoine,Patrimoine bâti,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0722,HTC-0722,Saint Jean du Sud,littoral,Littoral et balnéaire,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0723,HTC-0723,Arniquet,hebergement,Hébergement,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0723,HTC-0723,Arniquet,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0723,HTC-0723,Arniquet,littoral,Littoral et balnéaire,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0731,HTC-0731,Aquin,hebergement,Hébergement,4,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0731,HTC-0731,Aquin,sites,Sites et attractions,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0731,HTC-0731,Aquin,restauration,Restauration et sorties,20,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0731,HTC-0731,Aquin,patrimoine,Patrimoine bâti,3,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0731,HTC-0731,Aquin,culture,Lieux de culture,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0731,HTC-0731,Aquin,littoral,Littoral et balnéaire,5,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0731,HTC-0731,Aquin,nature,Curiosités naturelles,1,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0732,HTC-0732,Saint Louis du Sud,hebergement,Hébergement,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
HT0732,HTC-0732,Saint Louis du Sud,sites,Sites et attractions,2,SRC-028,OpenStreetMap via HOT — © contributeurs OSM (ODbL),extraits des 14 et 21/08/2026,"Compte ce qui est CARTOGRAPHIÉ, pas ce qui existe ni ce qui est ouvert. Une commune absente n'a pas zéro établissement : elle n'a pas été cartographiée.",2026-08-20
