media,station,proprietaire,communautaire,frequence_mhz,frequence_khz,canal,ville_source,pcode_commune,nom_commune,departement_source,source_id,licence,attribution,millesime,date_extraction
television,TELE SUPER STAR,ALBERT CHANCY,,,,68,PORT-AU-PRINCE,HT0111,Port-au-Prince,OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,STORM-TV,STEVE HALLOUN,,,,2,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE SUPERCANAL,ROLAND BOUTROS,,,,6,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE 7,GEORGES MICHEL,,,,7,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE NATIONALE D’HAITI,ETAT,,,,4,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE CAPOISE,PATRICK CHARLES,,,,8,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE PIGNON,HIDSON NELSON,,,,11,PIGNON,HT0344,Pignon,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE AFRICA,NAWOON MARCELUS,,,,12,CAP- HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE TIMOUN,FONDASYON ARISTIDE,oui,,,13,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,J2W,JOELLE P. LARCO,,,,16,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE GINEN,JEAN LUCIEN BORGES,,,,18,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE HMTV,JACQUES SAUVEUR JEAN,,,,20,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE SANS SOUCI,IVES MARIE CHANEL,,,,22,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE SAMBA,Mie MICHELLE SHEILA CHARLESTIN,,,,24,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE ZENITH,RONY COLIN,,,,26,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE TOP,NAHUM OMELER,,,,28,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE SOUVENIR,CYRUS SIBERT,,,,32,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE SHALOM (temporaire),ANDRE MUSCADIN,,,,36,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE MERCURE,CEMEPHISE JULES,,,,40,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE AC,HERODE AUGUSTIN,,,,42,CAP-HAITIEN,HT0311,Cap-Haïtien,NORD,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,STORM-TV,STEVE HALLOUN,,,,2,PORT-DE-PAIX,HT0911,Port-de-Paix,NORD-OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE PORT-DE-PAIX,EYROLL CLAUDE JEAN,,,,4,PORT-DE-PAIX,HT0911,Port-de-Paix,NORD-OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TV NORD'OUEST,SAINT AUBAIN SAINTIL,,,,6,PORT-DE-PAIX,HT0911,Port-de-Paix,NORD-OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELEVISION NATIONALE,ETAT,,,,13,PORT-DE-PAIX,HT0911,Port-de-Paix,NORD-OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE GINEN,JEAN LUCIEN BORGES,,,,18,PORT DE PAIX,HT0911,Port-de-Paix,NORD-OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE SAMBA,Mie MICHELLE SHEILA CHARLESTIN,,,,24,PORT DE PAIX,HT0911,Port-de-Paix,NORD-OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE ZENITH,RONY COLIN,,,,26,PORT DE PAIX,HT0911,Port-de-Paix,NORD-OUEST,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,STORM-TV,STEVE HALLOUN,,,,2,GONAIVES,HT0511,Gonaïves,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE QUISQUEYA,KESHNER LOUIDOR,,,,5,SAINT MARC,HT0531,Saint-Marc,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE LJS,LOUIS-JEUNE ULYSSE,,,,7,SAINT MARC,HT0531,Saint-Marc,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE DYNASTY ORIGINAL,SERGE CARMELO FELIX,,,,9,SAINT MARC,HT0531,Saint-Marc,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELEVISION NATIONALE D’HAITI,ETAT,,,,10,PILBOREAU,,,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE TIMOUN,FONDASYON ARISTIDE,oui,,,11,GONAIVES,HT0511,Gonaïves,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE ANAMI-Y,MARC ANTOINE ALDORPH,,,,13,SAINT MARC,HT0531,Saint-Marc,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE LOUVERTURE,CHOLZER CHANCY,,,,14,ENNERY,HT0512,Ennery,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE PROVINCIALE,REYNALD ORIVAL,,,,16,GONAIVES,HT0511,Gonaïves,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
television,TELE GINEN,JEAN LUCIEN BORGES,,,,18,GONAIVES,HT0511,Gonaïves,ARTIBONITE,SRC-058,"Données publiques haïtiennes — décret du 12/10/2005, art. 5 (textes officiels des autorités publiques et simples données)","CONATEL — Conseil National des Télécommunications, liste des stations de radiodiffusion autorisées 2023-2024",année 2023-2024,2026-08-24
